id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,pemilik_menara,lokasi_menara,long,lat,struktur_tower,tinggi_tower,keterangan,satuan,tahun
2964,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,PT. TELKOMSEL,JL. MARGA BARU II NO. 5,107.64408,-6.95587,POLE,6,-,METER,2020
2965,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,PT. TELKOMSEL,JL. BATU PERMATA I NO. 24 RT 03 RW  07,107.647876,-6.957058,POLE,6,-,METER,2020
2966,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,PT. TELKOMSEL,RANCABOLANG BARAT BLK.S II NO. 49 RT 05 RW 011,107.655765,-6.945409,POLE,6,-,METER,2020
2967,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,PT. SOLUSI TUNAS PRATAMA,JL. RANCABOLANG RT 06 RW 09,107.6619167,-6.952416667,4 KAKI,30,-,METER,2020
2968,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,PT. SOLUSI TUNAS PRATAMA,JL. KOMPLEKS PASIR PAGAR BLOK RQ NO. 7 RT 02/RW 14,107.6603889,-6.965666667,POLE,9,-,METER,2020
2969,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,DAYA MITRA TELEKOMUNIKASI,JL. JAKARTA NO. 73,107.642545,-6.913858,POLE,12,-,METER,2020
2970,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,DAYA MITRA TELEKOMUNIKASI,JL. BOJONG KONENG NO. 12 RT 04 RW  12,107.6437193,-6.89435,POLE,6,-,METER,2020
2971,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,"PT. INDOSAT, TBK",YIN PRAMUKHA VII KOMPLEK PERUMAHAN PUSENIF,107.637677,-6.904531,4 KAKI,42,-,METER,2020
2972,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,"PT. INDOSAT, TBK",JL. JENDRAL A.YANI NO. 995 RT 01 RW 04 CICAHEUM,107.658064,-6.902114,POLE,6,-,METER,2020
2973,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,PT. TOWER BERSAMA GROUP,JL. BABAKAN GEMPOL RT 04/04,107.651,-6.90012,POLE,30,-,METER,2020
2974,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,PT. TOWER BERSAMA GROUP,BOJONGKONENG ATAS,107.645,-6.88972,4 KAKI,42,-,METER,2020
2975,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,PT. TOWER BERSAMA GROUP,JL. JENDRAL AHMAD YANI NO. 635,107.644,-6.90792,POLE,18,-,METER,2020
2976,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,PT. TOWER BERSAMA GROUP,JL. JENDRAL AHMAD YANI NO. 393,107.638,-6.91126,4 KAKI,26,-,METER,2020
2977,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,PT. TOWER BERSAMA GROUP,JL. YUDHA WATSU PRAMUKA,107.637,-6.90355,4 KAKI,36,-,METER,2020
2978,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,PT. TELKOMSEL,JL. JENDRAL AHMAD YANI NO. 971,107.657469,-6.902067,3 KAKI,20,-,METER,2020
2979,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,PT. TELKOMSEL,JL. JENDRAL AHMAD YANI,107.639463,-6.910643,3 KAKI,20,-,METER,2020
2980,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,PT. TELKOMSEL,JL. CIGADUNG RAYA BARU,107.623974,-6.86769,4 KAKI,42,-,METER,2020
2981,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,PT. TELKOMSEL,JL. PURI ASRI RT 09/11,107.645694,-6.896857,4 KAKI,42,-,METER,2020
2982,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,PT. TELKOMSEL,JL. JEND A. YANI NO. 689 RT 02/07,107.64633,-6.90682,POLE,6,-,METER,2020
2983,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,PT. TELKOMSEL,JL. PADASUKA PARIR LAYUNGRT 02 RW  03,107.65776,-6.89234,POLE,4,-,METER,2020
2984,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,PT. TELKOMSEL,JL. SUKA MULUS NO.  47 RT 01 RW  09 Â,107.63764,-6.90828,POLE,6,-,METER,2020
2985,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,PT. TELKOMSEL,JL. SUKARAJIN 2 GG SASTRO DIJARJO NO.  10 RT 5/12,107.63968,-6.90233,POLE,6,-,METER,2020
2986,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,PT. TELKOMSEL,JL. NEGLASARI SELATAN RT 03 RW 04,107.64758,-6.90213,POLE,6,-,METER,2020
2987,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,"PT. PROTELINDO, TBK",JL. RANCA KENDAL,107.62811,-6.87568,3 KAKI,42,-,METER,2020
2988,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,"PT. XL AXIATA, TBK",JL. PADASUKA GG.DONGDAK RT 05 RW 01,-6.88764,107.66123,4 KAKI,42,-,METER,2020
2989,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,PT. PERMATA KARYA PERDANA,JL. CIGADUNG RAYA TIMUR NO.  42,107.63017,-68898.0,POLE,16,-,METER,2020
2990,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,PT. PROTELINDO,APOTIK LIA FARMAJL. SURAPATI NO. 68 RT 02 RW  04,107.62832,-6.90008,POLE,6,-,METER,2020
2991,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,"PT. PROTELINDO, TBK",JL. GAGAK NO. 126 RT 01 RW  04,107.62787,-6.89575,4 KAKI,25,-,METER,2020
2992,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,"PT. PROTELINDO, TBK",MASJID AL-MUSLIM JL. CIBEUNYING PERMAI RAYA NO. 38 RT 04/RW  011.,107.62822,-6.88768,POLE,6,-,METER,2020
2993,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,"PT. PROTELINDO, TBK",JL. CUKANG KAWUNG NO. 70 RT 01 RW  14,107.63407,-6.88846,POLE,12,-,METER,2020
2994,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,"PT. PROTELINDO, TBK",JL. CIGADUNG RAYA TENGAH NO. 66 RT 02 RW  06,107.62769,-6.88212,POLE,12,-,METER,2020
2995,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,"PT. PROTELINDO, TBK",JL. RANCAKENDAL 1B RT 05 RW  01,107.62807,-6.87586,3 KAKI,40,-,METER,2020
2996,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,"PT. PROTELINDO, TBK",JL. SIDOMUKTI NO. 58 RT 02 RW  07,107.63112,-6.89357,POLE,12,-,METER,2020
2997,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,"PT. PROTELINDO, TBK",JL. MANTERON NO. 1B RT 06 RW 11,107.63069,-6.89638,POLE,9,-,METER,2020
2998,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,"PT. PROTELINDO, TBK",GG. MASJID AL-IKHLAS RT  02 RW  08,107.62675,-6.88318,POLE,6,-,METER,2020
2999,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,"PT. PROTELINDO, TBK",JL. SUPRATMAN  NO. 90,107.62762,-6.90275,4 KAKI,30,-,METER,2020
3000,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,DAYA MITRA TELEKOMUNIKASI,JL. MANTERON,107.630722,-6.896353,4 KAKI,10,-,METER,2020
3001,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,"PT. INDOSAT, TBK",JL. CIKUTRA BARU VI (BLOK SEKEJATI) RT  03/05,107.641024,-6.896255,4 KAKI,32,-,METER,2020
3002,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,PT. TOWER BERSAMA GROUP,JL. CIKUTRA BARU IV,107.64,-6.8957,4 KAKI,42,-,METER,2020
3003,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,PT. TOWER BERSAMA GROUP,CIGADUNG SETRA 1 NO. 28 RT 01/10,107.629,-6.88676,4 KAKI,25,-,METER,2020
3004,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,PT. TOWER BERSAMA GROUP,JL. CIGADUNG RAYA TENGAH NO.  50,107.629,-6.8824,4 KAKI,32,-,METER,2020
3005,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,PT. TOWER BERSAMA GROUP,JL. CIGADUNG RAYA KP. CIPAHEUT KIDUL RT 03/04,107.623,-6.87401,4 KAKI,42,-,METER,2020
3006,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,PT. SOLUSI TUNAS PRATAMA,JL. PAHLAWAN BELAKANGÂ  NO.  17 BANDUNG,107.63358,-6.900051,POLE,15,-,METER,2020
3007,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,PT. SOLUSI TUNAS PRATAMA,APOTIK LIA FARMA JL. SURAPATI NO. 68 RT 02 RW  04.,107.62831,-6.90015,3 KAKI,20,-,METER,2020
3008,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,PT. TELKOMSEL,JL. GAGAK,107.627999,-6.895626,KAMUFLASE POHON,30,-,METER,2020
3009,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,PT. TELKOMSEL,JL. TUBAGUS ISMAIL VII NO. 60,107.62171,-6.880003,4 KAKI,55,-,METER,2020
3010,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,PT. TELKOMSEL,JL. SUPRATMAN,107.629424,-6.905577,3 KAKI,12,-,METER,2020
3011,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,PT. TELKOMSEL,JL. CIGADUNG SELATAN NO.  21 RT 03 RW  08,107.62709,-6.88473,POLE,6,-,METER,2020
3012,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,PT. TELKOMSEL,JL. CIKUTRA NO. 312 RT  04/02,107.638134,-6.893621,POLE,6,-,METER,2020
3013,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,PT. TELKOMSEL,TERUSAN CISOKA RT 01/08,107.6326,-6.9026,POLE,6,-,METER,2020
3014,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,PT. TELKOMSEL,GG. TILIL II NO. 340/144C RT  06 RW  01,107.6221028,-6.899163889,POLE,6,-,METER,2020
3015,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,PT. CENTRATAMA MENARA INDONESIA,JL. CIBEUNYING PERMAI RAYA NO. 38 RT /RW  04/11,107.62817,-6.88771,4 KAKI,4,-,METER,2020
3016,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,"PT. XL AXIATA, TBK",JL. GAGAK RT  01 RW  03,-6.89721,107.62515,3 KAKI,52,-,METER,2020
3017,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,HUTCHINSON,JL. PHH.MUSTAFA NO. 27 RT 03/RW 01,107.63696,-6.89808,POLE,9,-,METER,2020
3018,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,PT. PROTELINDO,JL. CIKUTRA NO. 31 RT 01 RW  10,107.64369,-6.90508,ROOFTOP MT,20,-,METER,2020
3019,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,PT. PROTELINDO,JL. JEND. AHMAD YANI NO. 535 A RT 01 RW  01,107.64167,-6.90932,ROOFTOP MT,20,-,METER,2020
3020,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,PT. PROTELINDO,JL. JEND. AHMAD YANI NO. 435 RT 01 RW  02,107.63926,-6.91061,POLE,12,-,METER,2020
3021,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,"PT. PROTELINDO, TBK",JL. CITAMIANG  NO. 55 RT  01 RW  07,107.63478,-6.9078,4 KAKI,18,-,METER,2020
3022,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,"PT. PROTELINDO, TBK",JL. PROF. DRG. SURYA SUMANTRI NO. 60 B RT 01 RW  01,107.58173,-6.88732,4 KAKI,20,-,METER,2020
3023,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,"PT. PROTELINDO, TBK",JL. P.H.H MUSTOPA NO. 85 RT 07 RW  02,107.6452,-6.90016,POLE,20,-,METER,2020
3024,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,"PT. PROTELINDO, TBK",JL. SUKASENANG NO. 3 RT 6 RW  15,107.63746,-6.89885,POLE,12,-,METER,2020
3025,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,PT. SOLUSI TUNAS PRATAMA,JL. JEND. AHMAD YANI NO. 524-526 RT 03 RW  05,107.64388,-6.90798,POLE,6,-,METER,2020
3026,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,PT. SOLUSI TUNAS PRATAMA,GG. SUKA MULYA RT 02 RW 09,107.64175,-6.904222222,3 KAKI,31,-,METER,2020
3027,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,PT. SOLUSI TUNAS PRATAMA,JL. RAYA A YANI NO. 630 BANDUNG,107.64755,-6.906635,4 KAKI,20,-,METER,2020
3028,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,"PT. XL AXIATA, TBK",JL. TUGU ASRI I NO. B8 RT 05 RW 013,-6.895777778,107.6516389,3 KAKI,30,-,METER,2020
3029,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,"PT. XL AXIATA, TBK",JL. SUPRATMAN NO. 60 BANDUNG,-6.90558,107.63112,POLE,36,-,METER,2020
3030,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,"PT. XL AXIATA, TBK",JL. AHMAD YANI NO. 943 RT 07/09,-6.90223,107.65671,3 KAKI,25,-,METER,2020
3031,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,"PT. XL AXIATA, TBK",JL. LAPANGAN GOLF DAGO ATAS NO. 78,-6.86768,107.62442,4 KAKI,42,-,METER,2020
3032,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,"PT. XL AXIATA, TBK",JL. CIKUTRA NO. 10 RT  01 / RW  08,-6.90798,107.64388,3 KAKI,25,-,METER,2020
3033,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,32.73.25,CIBIRU,"PT. PROTELINDO, TBK",JL. MANISI,107.72021,-6.92799,3 KAKI,36,-,METER,2020
3034,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,32.73.25,CIBIRU,"PT. PROTELINDO, TBK",JL. SINDANGSARI RT 03 RW  04,107.7028,-6.91755,3 KAKI,35,-,METER,2020
3035,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,32.73.25,CIBIRU,"PT. PROTELINDO, TBK",JL. CILENGKRANG RT 04 RW  05,107.71944,-6.91299,3 KAKI,53,-,METER,2020
3036,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,32.73.25,CIBIRU,"PT. PROTELINDO, TBK",JL. CIGAGAK RT 06 RW  014,107.71799,-6.9208,4 KAKI,25,-,METER,2020
3037,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,32.73.25,CIBIRU,"PT. PROTELINDO, TBK",JL. DESA CIPADUNG NO. 166,107.71609,-6.92779,4 KAKI,26,-,METER,2020
3038,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,32.73.25,CIBIRU,"PT. PROTELINDO, TBK",JL. MEKARJATI RT 03 RW  05,107.72392,-6.92932,3 KAKI,31,-,METER,2020
3039,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,32.73.25,CIBIRU,"PT. PROTELINDO, TBK",JL. GEMPOL NO. 2,107.70503,-6.93037,3 KAKI,31,-,METER,2020
3040,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,32.73.25,CIBIRU,DAYA MITRA TELEKOMUNIKASI,JL. A.H NASUTION  525 RT 02/010,107.716833,-6.934267,POLE,20,-,METER,2020
3041,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,32.73.25,CIBIRU,"PT. INDOSAT, TBK",CILENGKANG II NO. 53 RT 03/09,107.71229,-6.924538,4 KAKI,52,-,METER,2020
3042,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,32.73.25,CIBIRU,PT. TOWER BERSAMA GROUP,EASTERNHILS-CIGURUWIK,107.726,-6.92728,4 KAKI,42,-,METER,2020
3043,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,32.73.25,CIBIRU,PT. TOWER BERSAMA GROUP,JL. SUKALUYU,107.726,-6.91648,4 KAKI,42,-,METER,2020
3044,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,32.73.25,CIBIRU,PT. TOWER BERSAMA GROUP,JL. SUKALUYU RT 01/12,107.723,-6.91934,4 KAKI,55,-,METER,2020
3045,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,32.73.25,CIBIRU,PT. TOWER BERSAMA GROUP,JL. MANISI GG. REFORMASI NO. 5 RT 03/13,107.72,-6.9239,4 KAKI,42,-,METER,2020
3046,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,32.73.25,CIBIRU,PT. TOWER BERSAMA GROUP,JL. A.H NASUTION RT 01/02 KM 13,107.712,-6.92931,4 KAKI,42,-,METER,2020
3047,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,32.73.25,CIBIRU,PT. SOLUSI TUNAS PRATAMA,JL. RAYA CIPADUNG RT 01/RW 01,107.71018,-6.92274,3 KAKI,31,-,METER,2020
3048,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,32.73.25,CIBIRU,PT. SOLUSI TUNAS PRATAMA,JL. CICALENGKRANG 1 KP.CIGAGAK RT /RW 05/07,107.72625,-6.907944444,3 KAKI,31,-,METER,2020
3049,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,32.73.25,CIBIRU,PT. SOLUSI TUNAS PRATAMA,JL. CILENGKARANG I NO. 113 RT 03/RW 05,107.7175833,-6.913388889,POLE,15,-,METER,2020
3050,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,32.73.25,CIBIRU,PT. TELKOMSEL,JL. RAYA CIBIRU,107.722183,-6.932906,4 KAKI,52,-,METER,2020
3051,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,32.73.25,CIBIRU,PT. TELKOMSEL,JL. CILENGKRANG 2 KP. GANDOL RT 05/05,107.720919,-6.915996,4 KAKI,42,-,METER,2020
3052,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,32.73.25,CIBIRU,PT. TELKOMSEL,MEKARJATI RT  02 RW  05,107.723805,-6.929838,POLE,6,-,METER,2020
3053,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,"PT. XL AXIATA, TBK",JL. RAYA CIPADUNG NO. 159 RT 03 RW 10,-6.93475,107.718,4 KAKI,50,-,METER,2020
3054,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,"PT. XL AXIATA, TBK",JL. PANYILEUKAN V RT 02/RW 13,-6.944917,107.708306,3 KAKI,30,-,METER,2020
3055,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,32.73.25,CIBIRU,NARAGITA,JL. DESA CIBIRU WETAN BANDUNG,107.73625,-6.9154,POLE,12,-,METER,2020
3056,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,32.73.15,BANDUNG KULON,PT. SOLUSI TUNAS PRATAMA,JL. SOEKARNO  HATTA NO. 47 BANDUNG,107.6993,-6.93426,4 KAKI,43,-,METER,2020
3057,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,"PT. PROTELINDO, TBK",TERUSAN JL. JAKARTA RT 03 RW 07 KODE POS 40291,107.66006,-6.91344,3 KAKI,35,-,METER,2020
3058,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,"PT. PROTELINDO, TBK",JL. CIBODAS BARU RT 02 RW  022  KODE POS 40291,107.66467,-6.92014,3 KAKI,30,-,METER,2020
3059,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,"PT. XL AXIATA, TBK",JL. JEND. A YANI NO. 804 - RT 01 RW  05,-6.902972222,107.6546944,3 KAKI,15,-,METER,2020
3060,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,"PT. XL AXIATA, TBK",JL. PASIR IMPUN BARAT NO. 35 RT  04/05,-6.902833333,107.6751667,4 KAKI,30,-,METER,2020
3061,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,"PT. XL AXIATA, TBK",JL. DEPOK NO. 16A ANTAPANI,-6.9147,107.657,4 KAKI,30,-,METER,2020
3062,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,PT. PROTELINDO,KOMPLEK ISTANA PASTEUR REGENCY RT 05 RW  06,107.57563,-6.89108,POLE,12,-,METER,2020
3063,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,"PT. PROTELINDO, TBK",JL. DR. ABDUL RIVAI NO.  1,107.60364,-6.90461,3 KAKI,25,-,METER,2020
3064,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,"PT. PROTELINDO, TBK",JL. CICENDO NO. 19 A RT 04 RW  05,107.60359,-6.91075,4 KAKI,28,-,METER,2020
3065,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,"PT. PROTELINDO, TBK",JL. ARJUNA NO. 15 RT 02 RW  08,107.59084,-6.91009,POLE,15,-,METER,2020
3066,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,"PT. PROTELINDO, TBK",JL. H. MESRI NO. 36A/68 RT 04 RW  06,107.60066,-6.90915,POLE,12,-,METER,2020
3067,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,"PT. PROTELINDO, TBK",JL. GUNUNG BATU NO. 135,107.5648,-6.88866,4 KAKI,23,-,METER,2020
3068,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,"PT. PROTELINDO, TBK",JL. BUNISUGIH RT  03 RW  04,107.55842,-6.88916,3 KAKI,32,-,METER,2020
3069,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,"PT. PROTELINDO, TBK",JL. DR. DJUNJUNGAN DALAM NO.  8A RT 01 RW 03 KODE POS 40173,107.58747,-6.89621,3 KAKI,25,-,METER,2020
3070,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,DAYA MITRA TELEKOMUNIKASI,JL. KU. SUPADIO NO. 30,107.585541,-6.909555,4 KAKI,36,-,METER,2020
3071,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,DAYA MITRA TELEKOMUNIKASI,JL. CITEPUS 3 RT 07/11,107.589333,-6.900101,POLE,9,-,METER,2020
