radio,mcc,net,area,cell,lon,lat,range,samples,changeable
LTE,502,152,5135,179870740,101.7859,2.9275,1000,1,1
LTE,502,19,40021,21999839,101.7911,2.9271,1000,1,1
LTE,502,19,43156,5883209,101.7917,2.9222,1000,1,1
LTE,502,19,43156,5888714,101.7898,2.9229,1000,1,1
LTE,502,19,43156,5885767,101.7879,2.9201,1000,1,1
LTE,502,19,40021,21999838,101.7906,2.923,1000,1,1
LTE,502,152,5135,179862036,101.7924,2.9244,1000,1,1
LTE,502,19,43156,6121287,101.7792,2.9317,1000,1,1
LTE,502,152,5135,179881236,101.7668,2.9423,1000,4,1
LTE,502,152,5135,179881226,101.7657,2.944,1000,4,1
LTE,502,152,5135,179826698,101.7639,2.947,1000,10,1
LTE,502,152,5135,179884574,101.76,2.9753,1000,6,1
LTE,502,19,43286,3971002,101.7683,3.0133,1000,2,1
LTE,502,19,43286,22227637,101.7732,3.0401,1000,1,1
LTE,502,19,43286,16016023,101.7747,3.0514,1000,1,1
LTE,502,19,42106,2642359,101.7468,3.1219,1000,1,1
LTE,502,152,5111,179374100,101.6985,3.1521,1000,2,1
LTE,502,152,5111,179328522,101.6986,3.153,1000,2,1
LTE,502,152,5111,179222804,101.6985,3.1546,1000,4,1
LTE,502,152,5111,179222814,101.6987,3.1562,1000,3,1
LTE,502,152,5111,179222794,101.7002,3.1562,1000,5,1
GSM,502,158,131,36718,102.3019,6.052,1000,1,1
GSM,502,13,22048,14781,101.8377,2.9513,1000,3,1
GSM,502,158,183,11653,102.3134,5.8627,1000,3,1
GSM,502,13,23069,19153,101.1574,4.4005,1000,1,1
GSM,502,13,22047,16642,101.6846,2.7456,1000,1,1
GSM,502,13,24087,13366,101.821,2.7019,1000,1,1
GSM,502,158,155,11713,102.0793,3.3007,1000,1,1
LTE,502,12,14301,54137859,101.5945,3.1056,1000,1,1
LTE,502,16,43186,5459401,101.5937,3.1074,1000,1,1
GSM,502,158,82,23313,102.342,2.3533,1000,1,1
GSM,502,13,23037,16331,100.4309,5.442,1000,1,1
GSM,502,12,2040,62643,102.2554,2.3377,1307,3,1
LTE,502,16,43186,5459271,101.5937,3.1074,1000,1,1
GSM,502,13,21048,16283,101.6453,3.1626,1000,2,1
GSM,502,13,24106,10904,102.4038,2.8178,1532,3,1
LTE,502,16,43186,5459381,101.5936,3.1073,1000,1,1
GSM,502,12,9028,14596,103.1861,3.7443,1000,1,1
GSM,502,13,22077,24077,101.6958,3.1585,1000,1,1
LTE,502,19,43186,5459271,101.5937,3.1071,1000,1,1
GSM,502,13,22077,25747,101.7177,3.1523,1000,1,1
LTE,502,12,14301,54137899,101.5944,3.1057,1000,1,1
LTE,502,16,43186,5459274,101.5954,3.1058,1000,1,1
GSM,502,12,6011,46383,104.2322,1.3602,1000,1,1
GSM,502,13,23069,16691,101.2095,4.4046,2823,11,1
GSM,502,13,23069,16692,101.2069,4.4107,1085,6,1
GSM,502,13,23069,16693,101.1989,4.4223,2015,6,1
GSM,502,13,24097,10141,103.6357,1.5896,1000,1,1
GSM,502,158,211,19173,102.5636,2.1468,1000,1,1
GSM,502,13,24037,17691,102.6285,2.0153,1000,1,1
GSM,502,13,24037,17491,102.6285,2.0153,1000,1,1
GSM,502,158,211,19172,102.7164,2.1318,1000,1,1
LTE,502,19,43186,5459384,101.5954,3.1058,1000,1,1
GSM,502,13,24069,12524,103.8694,2.0026,1000,1,1
GSM,502,13,24069,12525,103.8694,2.0026,1000,1,1
GSM,502,13,24069,12526,103.8694,2.0026,1000,1,1
LTE,502,16,43186,5459311,101.5946,3.1078,1000,1,1
GSM,502,13,21048,27298,101.6164,3.1494,1000,1,1
GSM,502,13,21048,27293,101.6165,3.1494,1000,1,1
LTE,502,16,43186,5459404,101.5961,3.1063,1000,1,1
LTE,502,16,43186,5459384,101.5954,3.1057,1000,1,1
LTE,502,12,11504,53764680,101.6022,3.1247,1000,1,1
LTE,502,19,43186,5459274,101.5952,3.1058,1000,1,1
GSM,502,13,23057,19221,101.0471,4.6194,1000,1,1
GSM,502,13,24047,18571,103.4187,1.5177,1000,1,1
LTE,502,19,43186,5459401,101.5936,3.1073,1000,1,1
GSM,502,158,170,44628,103.7583,2.2566,1000,1,1
GSM,502,158,170,44627,103.7583,2.2566,1000,1,1
LTE,502,19,43186,5459404,101.5954,3.1058,1000,1,1
GSM,502,158,164,43043,104.0431,2.0381,1000,1,1
LTE,502,19,43217,21680968,101.4929,3.0599,1000,1,1
LTE,502,16,43217,21680968,101.4929,3.0602,1000,1,1
LTE,502,19,43217,21681078,101.493,3.0597,1000,1,1
GSM,502,158,224,19251,101.0821,4.8124,1000,5,1
LTE,502,16,43546,3684234,116.15,6.036,1000,3,1
LTE,502,16,43546,5670731,116.1498,6.036,1000,1,1
LTE,502,19,43546,21020489,116.1498,6.036,1000,1,1
LTE,502,152,5108,179813396,101.6483,2.9131,1000,5,1
LTE,502,152,5108,179811850,101.6486,2.9115,1000,4,1
LTE,502,152,5108,179820318,101.6502,2.9113,1000,3,1
LTE,502,152,5108,179820308,101.6517,2.9114,1000,3,1
LTE,502,152,5108,179810580,101.6535,2.9114,1000,5,1
LTE,502,19,43286,16121033,101.6842,3.0288,1000,1,1
LTE,502,19,43166,4562382,101.6881,3.0732,1000,12,1
LTE,502,19,43166,4562377,101.6904,3.0772,1000,8,1
LTE,502,19,43166,10153545,101.7019,3.1094,1000,7,1
LTE,502,19,42106,7093963,101.709,3.1194,1000,5,1
LTE,502,19,42106,6616523,101.7091,3.1195,1000,1,1
LTE,502,19,42106,6039755,101.7114,3.1204,1000,1,1
LTE,502,19,42106,10020279,101.7133,3.1233,1000,7,1
LTE,502,19,42106,3213260,101.7164,3.1275,1000,4,1
LTE,502,19,43186,5459381,101.5936,3.1074,1000,1,1
GSM,502,13,23069,19073,101.3746,4.487,1000,1,1
GSM,502,13,23069,30231,101.3746,4.487,1000,1,1
GSM,502,13,23069,30233,101.3873,4.4933,1000,1,1
LTE,502,19,5108,179813396,101.6483,2.9126,1000,9,1
LTE,502,19,42106,3592393,101.7236,3.1273,1000,1,1
LTE,502,19,42106,20129614,101.7249,3.1273,1000,1,1
LTE,502,19,42106,20129615,101.7251,3.1269,1000,2,1
GSM,502,12,2242,24591,101.5378,3.0234,1000,1,1
GSM,502,12,2018,24852,101.6897,3.0946,1000,1,1
LTE,502,16,43217,14838477,101.4908,3.059,1000,1,1
LTE,502,16,43217,21681098,101.4929,3.0599,1000,1,1
LTE,502,16,43217,21681078,101.4931,3.0601,1000,1,1
LTE,502,12,12001,54108201,101.4908,3.0561,1000,1,1
LTE,502,12,12001,54108161,101.4899,3.0554,1000,1,1
GSM,502,13,23097,1323,101.1189,4.7388,1000,1,1
LTE,502,19,43217,21681098,101.493,3.0599,1000,1,1
LTE,502,19,43217,14838477,101.4908,3.0591,1000,1,1
GSM,502,12,6006,54752,103.66,1.3758,1000,1,1
GSM,502,13,24086,11542,102.3923,2.3961,1000,1,1
GSM,502,158,162,11662,102.4819,2.3611,1000,1,1
GSM,502,13,24028,10934,102.4535,2.3077,1283,2,1
GSM,502,158,17,6432,102.5523,2.8268,1000,1,1
GSM,502,13,24028,10665,102.4279,2.1541,1000,1,1
GSM,502,13,21087,27381,101.6827,3.2365,1000,1,1
GSM,502,13,24087,14303,101.8409,2.4929,1000,1,1
GSM,502,13,24028,22642,102.3226,2.1607,1000,1,1
GSM,502,13,24086,18622,102.2212,2.2244,1000,1,1
GSM,502,13,24086,28051,102.2526,2.3037,1000,1,1
GSM,502,13,24028,13073,102.2691,2.2414,1223,4,1
GSM,502,12,2008,646,101.7104,3.143,1000,1,1
GSM,502,13,24086,28941,102.1946,2.2614,1000,1,1
GSM,502,13,24086,13905,102.2181,2.237,1281,2,1
GSM,502,158,193,35133,102.7091,5.5818,1000,2,1
GSM,502,158,193,35131,102.7091,5.5818,1000,2,1
LTE,502,19,5118,179703050,101.5741,3.1506,1000,4,1
LTE,502,19,43177,10675859,101.4962,3.1356,1000,6,1
LTE,502,19,43177,10675864,101.4934,3.1344,1000,4,1
LTE,502,19,43177,10675916,101.4865,3.1383,1000,5,1
LTE,502,19,43177,16840304,101.4632,3.1932,1000,7,1
LTE,502,19,43177,16840294,101.4644,3.1964,1000,16,1
LTE,502,19,43177,17644135,101.4645,3.2001,1000,3,1
LTE,502,19,43177,16840360,101.4643,3.2008,1000,4,1
LTE,502,19,43177,3887050,101.4647,3.1976,1000,4,1
LTE,502,19,5105,179565086,101.4604,3.1886,1000,4,1
LTE,502,19,5118,179707422,101.6043,3.1646,1000,7,1
LTE,502,19,43246,3323324,101.7389,3.1836,1000,9,1
LTE,502,19,42106,25383769,101.7184,3.1423,1000,1,1
LTE,502,152,5110,179283466,101.664,3.1888,1000,1,1
LTE,502,152,5133,179317790,101.6475,3.1652,1000,1,1
LTE,502,152,5118,179703050,101.5745,3.1514,1000,3,1
LTE,502,152,5118,179697418,101.5741,3.1505,1000,1,1
LTE,502,152,5107,179741460,101.5668,3.1477,1000,1,1
LTE,502,19,43177,16835216,101.4638,3.2022,1000,2,1
LTE,502,19,43177,17644235,101.4647,3.1991,1000,2,1
LTE,502,19,43177,15870134,101.4645,3.1961,1000,1,1
LTE,502,152,5105,179565086,101.4607,3.1895,1000,1,1
LTE,502,19,43177,9237133,101.4659,3.1739,1000,1,1
LTE,502,19,43177,4334358,101.4857,3.1405,1000,1,1
LTE,502,19,43186,20160695,101.6005,3.159,1000,1,1
LTE,502,152,5118,179707422,101.603,3.1648,1000,2,1
LTE,502,12,10501,68380958,101.7304,3.1849,1000,6,1
LTE,502,12,12201,66638891,101.6602,3.1697,1000,5,1
LTE,502,12,12201,66792214,101.6587,3.1689,1000,5,1
LTE,502,12,11505,66562908,101.6397,3.1637,1000,4,1
LTE,502,12,11503,53823503,101.5659,3.1488,1000,16,1
LTE,502,12,13103,53825578,101.5449,3.1545,1000,6,1
LTE,502,12,13103,53825618,101.5433,3.1548,1000,8,1
LTE,502,12,13401,55275310,101.4614,3.1907,1000,5,1
LTE,502,12,13402,55295234,101.4678,3.2092,1000,6,1
LTE,502,12,13402,55295413,101.4668,3.2127,1000,11,1
LTE,502,12,13103,54163991,101.5622,3.1521,1000,1,1
LTE,502,12,13103,55405614,101.5365,3.1586,1000,1,1
LTE,502,12,13103,54173452,101.5357,3.1592,1000,1,1
LTE,502,12,13103,55398954,101.5204,3.1528,1000,1,1
LTE,502,12,13103,55343637,101.5196,3.152,1000,1,1
LTE,502,12,13401,55345941,101.4804,3.1456,1000,1,1
GSM,502,13,22528,15035,102.3494,3.4622,1154,3,1
GSM,502,13,22528,15034,102.3484,3.48,1412,5,1
GSM,502,158,126,57461,102.342,6.0788,1000,2,1
GSM,502,158,126,57463,102.342,6.0788,1000,2,1
LTE,502,12,14802,68404776,101.7198,3.1529,1000,1,1
LTE,502,18,8135,207668868,101.7184,3.1538,1000,1,1
GSM,502,13,22526,14034,103.4175,4.7427,1000,1,1
GSM,502,13,22526,14476,103.4171,4.6537,1000,1,1
GSM,502,158,158,14412,103.3203,3.9595,1854,4,1
GSM,502,13,22526,11303,103.3159,4.5794,1000,2,1
GSM,502,13,22526,11301,103.3124,4.5759,1000,2,1
GSM,502,158,22,14263,102.0532,4.4416,1000,1,1
GSM,502,19,20613,26449,100.5991,5.0595,1000,1,1
GSM,502,158,227,19861,100.4921,5.8162,4210,3,1
LTE,502,19,5108,179411742,101.6813,2.9492,1000,17,1
LTE,502,19,43286,7689032,101.7139,2.9582,1000,10,1
LTE,502,19,43286,16195281,101.7186,3.0275,1000,2,1
LTE,502,19,43286,16195151,101.7186,3.0275,1000,2,1
LTE,502,19,15031,30470511,101.7191,3.0279,1000,1,1
LTE,502,19,1031,208653012,101.7191,3.0279,1000,1,1
LTE,502,19,5134,179711774,101.7187,3.0278,1000,6,1
LTE,502,19,43286,16195150,101.7181,3.0272,1000,1,1
LTE,502,19,43286,6776762,101.7231,3.0096,1000,4,1
LTE,502,19,5108,179430154,101.6916,2.9137,1000,8,1
LTE,502,19,43156,8095669,101.6968,2.9447,1000,18,1
LTE,502,13,43157,6956822,101.6844,2.9199,1000,1,1
LTE,502,13,14104,54158665,101.6844,2.9199,1000,1,1
GSM,502,19,22047,18744,101.6844,2.9199,1000,1,1
LTE,502,19,1035,208053595,101.6844,2.9199,1000,1,1
LTE,502,19,14104,54158685,101.6844,2.9199,1000,1,1
GSM,502,13,24069,11304,104.0209,1.6751,1000,2,1
GSM,502,13,24069,11306,104.0203,1.6718,1000,1,1
GSM,502,13,24069,11305,104.0258,1.6648,2526,3,1
GSM,502,13,24037,10314,102.9968,1.8664,1000,1,1
GSM,502,158,126,57462,102.35,6.0779,1000,1,1
GSM,502,12,6011,37702,104.1817,1.3628,1000,1,1
GSM,502,13,24066,10604,103.134,2.2982,1000,1,1
GSM,502,13,24066,10605,103.134,2.2982,1000,1,1
GSM,502,13,21106,26737,101.5173,3.0787,1000,1,1
GSM,502,12,2023,665,101.6087,3.0725,1000,1,1
GSM,502,13,22516,12202,102.3538,5.9723,1000,2,1
GSM,502,13,22016,15942,101.5134,3.1614,1000,3,1
GSM,502,13,21106,12103,101.5806,3.0241,1000,1,1
GSM,502,12,2040,313,102.2451,2.2148,1000,1,1
GSM,502,13,22048,30358,101.8566,2.9252,1000,1,1
GSM,502,158,169,14852,102.8014,2.9017,1000,3,1
GSM,502,158,169,14853,102.7945,2.9022,2318,4,1
GSM,502,158,169,14851,102.8243,2.9046,2523,3,1
GSM,502,158,170,45539,103.7874,1.7359,1000,2,1
GSM,502,12,6011,12631,104.0894,1.6044,1000,1,1
GSM,502,13,23037,31131,100.4341,5.3739,1000,1,1
GSM,502,13,23037,31133,100.4293,5.3689,1000,2,1
GSM,502,13,22048,12271,101.6966,2.9225,1000,1,1
GSM,502,13,23037,31132,100.4328,5.3653,1000,6,1
GSM,502,13,23047,14091,100.5274,5.0262,1000,1,1
GSM,502,158,162,14413,101.9848,2.7942,1000,3,1
GSM,502,158,162,14411,101.9848,2.7942,1000,3,1
LTE,502,19,42083,2770505,101.2829,2.9111,1000,1,1
GSM,502,12,6006,24281,103.6025,1.5377,1000,1,1
LTE,502,12,12203,53925961,101.6392,3.12,1000,1,1
GSM,502,13,22077,21819,101.7046,3.1571,1000,1,1
GSM,502,12,4027,34432,101.084,4.8181,1000,2,1
GSM,502,13,24047,12757,103.1083,1.7547,1000,1,1
GSM,502,158,170,41217,103.9582,1.8264,1000,1,1
GSM,502,158,17,11861,104.0388,1.8706,1000,2,1
GSM,502,158,17,11863,104.0388,1.8706,1000,2,1
GSM,502,12,4028,4362,101.0935,3.9763,1000,1,1
GSM,502,158,204,24303,101.9111,3.1162,1000,1,1
GSM,502,158,204,24301,101.9111,3.1162,1000,1,1
GSM,502,158,204,24302,101.9111,3.1162,1000,1,1
GSM,502,13,24037,12014,103.0273,1.9067,1000,1,1
GSM,502,158,170,40627,103.7132,1.7371,1000,1,1
GSM,502,158,212,24883,103.39,2.0085,1000,1,1
GSM,502,158,212,24881,103.39,2.0085,1000,1,1
GSM,502,158,212,24882,103.39,2.0085,1000,1,1
GSM,502,12,2008,60078,101.709,3.1428,1000,1,1
GSM,502,12,2008,10593,101.709,3.1428,1000,1,1
GSM,502,12,2189,51882,101.6506,3.0684,1000,1,1
GSM,502,12,2189,65191,101.6506,3.0684,1000,1,1
GSM,502,13,23017,15872,100.3853,5.8413,1000,1,1
GSM,502,13,23017,1522,100.3696,5.77,1000,1,1
GSM,502,13,23017,12033,100.4337,5.7202,1000,1,1
GSM,502,13,23017,16011,100.4337,5.7202,1000,1,1
GSM,502,13,23017,14071,100.4969,5.6469,1000,2,1
GSM,502,13,22519,16292,103.1586,5.308,1000,2,1
GSM,502,13,22519,20479,103.1522,5.3296,1000,2,1
GSM,502,13,24086,15063,102.1263,2.241,1000,1,1
LTE,502,19,43217,4344760,101.7192,3.1559,1000,1,1
LTE,502,19,1015,207668739,101.7164,3.1517,1000,1,1
LTE,502,19,43286,7448393,101.7067,2.9852,1000,4,1
LTE,502,19,43286,10864974,101.7086,2.9829,1000,4,1
LTE,502,19,43286,7448502,101.7133,2.9757,1000,9,1
LTE,502,19,43286,7456183,101.7152,2.9757,1000,3,1
LTE,502,19,43286,10865084,101.7189,2.9752,1000,2,1
LTE,502,19,43286,10714315,101.7264,2.9929,1000,5,1
LTE,502,19,43166,7193672,101.7082,3.043,1000,6,1
LTE,502,19,43166,5819208,101.7069,3.0497,1000,10,1
LTE,502,19,43166,5819207,101.7072,3.0543,1000,9,1
LTE,502,19,43166,4316540,101.7233,3.0801,1000,4,1
LTE,502,19,43166,6859592,101.7255,3.0805,1000,5,1
LTE,502,19,43166,4316527,101.7279,3.0815,1000,9,1
LTE,502,19,43166,21939569,101.7294,3.0837,1000,4,1
LTE,502,19,43166,4569967,101.7293,3.0859,1000,19,1
LTE,502,19,43166,8922992,101.7295,3.0897,1000,5,1
LTE,502,19,42106,2949834,101.7424,3.107,1000,7,1
LTE,502,19,5115,179202314,101.7342,3.1606,1000,3,1
LTE,502,19,15026,28424459,101.753,3.1822,1000,1,1
LTE,502,152,5116,179848222,101.7469,3.1251,1000,1,1
LTE,502,19,43286,5878200,101.7317,2.9832,1000,1,1
LTE,502,19,40021,25429873,101.727,2.9918,1000,1,1
LTE,502,19,43286,9316299,101.7262,2.9931,1000,1,1
LTE,502,19,43166,5819209,101.7069,3.051,1000,1,1
LTE,502,19,43166,4569969,101.7275,3.081,1000,1,1
LTE,502,19,42106,3405258,101.7404,3.1042,1000,1,1
LTE,502,19,42106,3233704,101.744,3.1098,1000,1,1
LTE,502,19,42106,2642249,101.7464,3.1184,1000,1,1
LTE,502,19,42106,2655048,101.7469,3.1259,1000,1,1
LTE,502,19,42106,3443600,101.744,3.1372,1000,1,1
LTE,502,19,43246,12109132,101.7444,3.1476,1000,1,1
LTE,502,19,43246,9636679,101.746,3.1525,1000,2,1
LTE,502,19,43246,6011289,101.7551,3.1834,1000,1,1
LTE,502,152,5115,179219742,101.7274,3.163,1000,7,1
LTE,502,152,5115,179202314,101.7332,3.1606,1000,1,1
GSM,502,12,2047,32761,102.4902,2.4064,1000,1,1
GSM,502,12,2171,1884,101.6556,3.1762,1000,1,1
GSM,502,158,183,17471,102.1239,5.8831,1000,1,1
GSM,502,13,23069,14062,101.0475,4.5072,1000,1,1
GSM,502,158,22,60721,102.2742,5.5287,1000,1,1
GSM,502,12,9087,503,102.2742,5.5287,1000,1,1
GSM,502,12,9087,13841,102.2742,5.5287,1000,1,1
GSM,502,12,2242,17592,101.5357,3.028,1000,1,1
GSM,502,13,23069,28072,101.1721,4.001,1000,1,1
GSM,502,13,23069,14082,101.3872,4.4247,1687,3,1
GSM,502,158,165,11762,102.2606,2.5748,1387,2,1
GSM,502,158,165,11763,102.2606,2.5748,1387,2,1
GSM,502,13,23069,14083,101.3891,4.4398,1000,1,1
GSM,502,158,15,3102,103.7328,1.8196,1274,2,1
GSM,502,13,24068,15231,103.801,1.5784,1000,1,1
GSM,502,13,23069,14081,101.3891,4.4398,1000,1,1
GSM,502,12,2171,50367,101.6686,3.1506,1000,1,1
GSM,502,12,6009,50123,103.1643,1.7765,1000,1,1
GSM,502,13,24069,10045,104.0178,1.8631,1000,1,1
GSM,502,158,170,41218,103.9498,1.7953,1000,1,1
GSM,502,158,211,14073,102.3696,2.5833,1000,1,1
GSM,502,13,24069,11235,104.2726,1.3882,1000,2,1
GSM,502,13,24069,12114,104.2726,1.3882,1000,2,1
GSM,502,13,24069,12115,104.2726,1.3882,1000,1,1
GSM,502,13,24069,11234,104.2737,1.3871,1000,2,1
GSM,502,13,24069,11394,104.2728,1.3859,1000,1,1
GSM,502,13,24037,18892,102.9381,1.839,1000,1,1
GSM,502,13,24069,11236,104.2726,1.3885,1000,2,1
GSM,502,13,24069,12116,104.2726,1.3882,1000,2,1
GSM,502,13,24106,13534,102.4627,2.7747,1000,1,1
GSM,502,13,24037,28622,102.5931,2.0591,1000,1,1
GSM,502,13,24037,17701,102.5776,2.0552,1000,1,1
GSM,502,12,2009,4663,101.7357,3.1765,1000,1,1
GSM,502,12,2009,53903,101.7357,3.1765,1000,1,1
GSM,502,13,22526,14175,103.4145,4.6215,1571,5,1
GSM,502,13,24086,10214,102.3208,2.327,1000,1,1
GSM,502,13,22526,11593,101.9811,4.2385,1000,9,1
GSM,502,13,22526,11591,101.9737,4.2518,2379,12,1
GSM,502,13,22526,11592,101.9814,4.239,1000,5,1
GSM,502,158,219,13903,101.7644,4.2118,3771,2,1
LTE,502,12,10501,66616904,101.7294,3.1843,1000,1,1
LTE,502,12,10501,66843947,101.717,3.1843,1000,7,1
LTE,502,12,10501,66843985,101.7174,3.184,1000,1,1
LTE,502,12,14803,66719245,101.7074,3.1861,1000,1,1
LTE,502,12,12601,68395335,101.6873,3.1918,1000,5,1
LTE,502,12,12601,68401421,101.6723,3.1922,1000,9,1
LTE,502,12,12601,68401420,101.6708,3.1922,1000,5,1
LTE,502,12,12601,67897099,101.6652,3.19,1000,4,1
LTE,502,12,12201,66564445,101.6499,3.1753,1000,22,1
LTE,502,12,13101,67891714,101.6272,3.1814,1000,1,1
LTE,502,12,13101,67891754,101.6258,3.1815,1000,5,1
LTE,502,12,13101,67891755,101.623,3.1821,1000,10,1
LTE,502,12,13101,66661418,101.6013,3.1805,1000,17,1
LTE,502,12,11503,53823785,101.5978,3.1612,1000,12,1
LTE,502,12,11504,53933077,101.5975,3.1492,1000,3,1
LTE,502,12,14301,53833545,101.5924,3.1111,1000,3,1
LTE,502,12,14301,53833515,101.5919,3.1093,1000,7,1
LTE,502,12,11504,54195923,101.5924,3.1109,1000,1,1
LTE,502,12,14301,66655458,101.5908,3.1072,1000,7,1
LTE,502,12,14301,66655448,101.591,3.1074,1000,1,1
LTE,502,12,14301,66655275,101.5849,3.1028,699,36,1
LTE,502,12,10303,66656553,101.5671,3.0982,1000,2,1
LTE,502,12,10303,66656555,101.5632,3.0962,1000,14,1
LTE,502,12,10303,54108714,101.5575,3.0938,1000,1,1
LTE,502,12,10304,54200107,101.5358,3.0952,1000,1,1
LTE,502,12,10304,54200106,101.5312,3.0945,1000,21,1
LTE,502,12,10304,53813803,101.5256,3.0941,1000,9,1
LTE,502,12,10304,54059797,101.5245,3.0941,1000,1,1
LTE,502,12,10304,54059787,101.5224,3.0941,1000,6,1
LTE,502,12,12001,53865739,101.5217,3.0941,1000,1,1
LTE,502,12,12001,54041386,101.4968,3.0903,1000,7,1
LTE,502,12,12001,53962754,101.4877,3.0823,1000,1,1
LTE,502,12,12001,54162433,101.4858,3.0805,1000,8,1
LTE,502,12,12001,54162524,101.483,3.078,1000,1,1
LTE,502,12,12001,54162614,101.482,3.0774,1000,1,1
LTE,502,12,12001,54162474,101.4767,3.0745,1000,7,1
LTE,502,12,11701,54018527,101.469,3.0686,1000,7,1
LTE,502,12,12001,54162444,101.4679,3.0674,1000,8,1
LTE,502,12,11701,53911053,101.4673,3.0667,1000,1,1
LTE,502,12,11701,53965609,101.4648,3.0648,1000,10,1
LTE,502,12,11701,53965791,101.4636,3.0665,1000,5,1
LTE,502,12,11701,54227757,101.4637,3.0691,1000,5,1
LTE,502,12,11701,54227934,101.4638,3.0702,1000,6,1
LTE,502,12,11701,54227924,101.4632,3.0714,1000,4,1
LTE,502,12,11701,54227784,101.4625,3.0719,1000,6,1
LTE,502,12,11701,54227754,101.4619,3.072,1000,2,1
LTE,502,12,12601,66616343,101.6696,3.1921,1000,2,1
LTE,502,12,12201,68381512,101.6455,3.1761,1000,6,1
LTE,502,12,13101,54115094,101.6174,3.1827,1000,4,1
LTE,502,12,11504,53933078,101.5976,3.1497,1000,3,1
LTE,502,12,12001,54162434,101.4824,3.0777,1000,5,1
LTE,502,12,12001,53789111,101.4781,3.0753,1000,5,1
LTE,502,12,11701,54227753,101.462,3.0721,1000,1,1
LTE,502,12,11701,54227714,101.4619,3.0721,1000,1,1
LTE,502,19,43217,23795863,101.4744,3.0729,1000,4,1
LTE,502,19,43217,12152757,101.4737,3.0725,1000,10,1
LTE,502,19,43217,12152758,101.4709,3.0703,1000,11,1
LTE,502,19,43196,5433013,101.4636,3.0689,1000,8,1
LTE,502,19,43196,5432903,101.4639,3.0689,1000,15,1
LTE,502,19,43196,7114567,101.4628,3.0716,1000,12,1
LTE,502,19,43196,7114568,101.4618,3.072,1000,2,1
LTE,502,19,5126,179536906,101.4624,3.072,1000,6,1
LTE,502,19,43196,7114677,101.4618,3.072,1000,1,1
LTE,502,19,43196,7114697,101.4618,3.072,1000,1,1
LTE,502,19,43196,7114608,101.4635,3.0712,1000,7,1
LTE,502,19,43196,7114698,101.4618,3.072,1000,1,1
LTE,502,19,43196,7114518,101.4618,3.072,1000,1,1
LTE,502,19,43196,7114517,101.4618,3.072,1000,1,1
LTE,502,19,43196,7114598,101.4618,3.072,1000,1,1
LTE,502,19,11701,54227713,101.4618,3.072,1000,1,1
LTE,502,19,43196,7114678,101.4618,3.072,1000,1,1
LTE,502,19,43196,7114597,101.4618,3.072,1000,1,1
LTE,502,19,43196,7114607,101.4618,3.072,1000,1,1
LTE,502,19,5125,179566602,101.4702,3.0698,1000,7,1
LTE,502,19,43217,23795735,101.4764,3.0746,1000,5,1
LTE,502,19,43217,23795858,101.4849,3.0798,1000,5,1
LTE,502,19,43217,5499319,101.4901,3.0849,1000,7,1
LTE,502,19,5124,179672340,101.5362,3.0952,1000,6,1
LTE,502,19,5124,179643156,101.5529,3.0933,1000,6,1
LTE,502,19,43126,7133623,101.564,3.0967,1000,4,1
LTE,502,19,5123,179658762,101.5663,3.0979,1000,6,1
LTE,502,19,43186,6187978,101.5966,3.1322,1000,7,1
LTE,502,19,43186,6187850,101.5966,3.1372,1000,9,1
LTE,502,19,43186,17377864,101.5965,3.1397,1000,8,1
LTE,502,19,43186,17377863,101.5966,3.1436,1000,10,1
LTE,502,19,43186,23199304,101.5973,3.1484,1000,9,1
LTE,502,19,43186,21268808,101.5981,3.1542,1000,12,1
LTE,502,19,43186,11008693,101.6,3.1746,1000,16,1
LTE,502,19,43186,7019798,101.6002,3.1809,1000,5,1
LTE,502,19,43186,6180168,101.6039,3.1825,1000,6,1
LTE,502,152,5126,179536906,101.4624,3.0722,1000,5,1
LTE,502,152,5125,179566602,101.4696,3.0693,1000,3,1
LTE,502,152,5124,179672340,101.534,3.0951,1000,2,1
LTE,502,152,5124,179669780,101.5478,3.0929,1000,1,1
LTE,502,152,5123,179658772,101.5596,3.0948,1000,2,1
LTE,502,152,5123,179658762,101.5652,3.0974,1000,2,1
LTE,502,152,5123,179662612,101.5844,3.1025,1000,2,1
LTE,502,19,43186,23199303,101.5976,3.1503,1000,1,1
LTE,502,19,43186,5509266,101.6007,3.177,1000,1,1
LTE,502,152,5107,179242270,101.6247,3.1818,1000,1,1
LTE,502,19,43186,5391433,101.6491,3.1754,1000,1,1
LTE,502,19,43246,3323344,101.7423,3.18,1000,7,1
GSM,502,13,22526,10713,101.731,4.2053,1000,1,1
GSM,502,13,27001,35093,101.204,4.1814,1000,1,1
GSM,502,13,22516,12313,102.3164,5.8919,1000,2,1
GSM,502,12,2022,4643,101.5942,3.157,1000,1,1
GSM,502,13,24058,19573,103.5859,1.6576,1000,1,1
GSM,502,13,21036,27858,101.3968,3.0224,1000,1,1
GSM,502,13,22516,12012,102.3445,5.945,2176,2,1
GSM,502,13,21048,24919,101.6723,3.1748,1000,1,1
GSM,502,158,220,24622,102.6672,3.0775,1000,1,1
GSM,502,13,22526,10163,102.3606,3.9303,1000,1,1
GSM,502,13,23017,12221,100.384,5.821,1000,1,1
GSM,502,13,23017,14191,100.5387,5.6482,1000,1,1
GSM,502,13,22517,12131,102.1566,5.8092,1000,2,1
